Player,Pitcher,T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Juan Soto,Ken Waldichuk,L,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=waldic000ken&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Ryan Weber,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=weber-003jam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Thaddeus Ward,R,2,1,1,0,0,1,2,1,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ward--000tha&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Ryan Weathers,L,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=weathe001rya&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,José Urquidy,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hernan041jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Devin Williams,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=willia002dev&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Keegan Thompson,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=thomps000kee&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jameson Taillon,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=taillo001jam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jake Woodford,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=woodfo000jak&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Brent Suter,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=suter-000bre&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Ryan Yarbrough,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=yarbro000rya&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Andrew Suárez,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=suarez002and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Mitch White,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=white-000mit&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Bryan Shaw,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=shaw--001bry&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Josh Winckowski,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=wincko000jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Connor Seabold,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=seabol000con&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tanner Scott,L,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=scott-000tan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jordan Weems,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Kirby Yates,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Alex Young,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=young-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tayler Saucedo,L,1,1,1,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=sauced000tay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Peter Strzelecki,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=strzel000pet&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Wander Suero,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=suero-001wan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Cole Sulser,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=sulser000col&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Erik Swanson,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Devin Sweet,R,1,1,1,0,0,1,4,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=sweet-000dev&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Josh Taylor,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=taylor008jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Brock Stewart,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stewar001bro&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Michael Tonkin,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=tonkin001mic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jacob Webb,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,BAL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=webb--003jac&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Trevor Stephan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stepha000tre&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Robert Stephenson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=stephe006rob&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Andrew Vasquez,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vasque002and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Alex Vesia,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Nick Vespi,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vespi-000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Victor Vodnik,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vodnik000vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Will Smith,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=smith-058wil&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Drew Smith,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=smith-000dre&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jorge Alcalá,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=alcala000jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Scott Alexander,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=alexan001sco&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Yency Almonte,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=almont000yen&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Javier Assad,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=assad-000jav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Sam Bachman,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bachma000sam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tanner Banks,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=banks-000tan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Daniel Bard,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bard--001dan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Scott Barlow,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=barlow000sco&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jacob Barnes,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=barnes002jac&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Félix Bautista,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bautis002fel&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Matt Brash,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=brash-001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Huascar Brazobán,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=brazob000hua&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Justin Bruihl,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bruihl000jus&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Matt Carasiti,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=carasi001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Max Castillo,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=castil000max&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Slade Cecconi,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=ceccon000sla&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Aroldis Chapman,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=chapma001aro&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jesse Chavez,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=chavez001jes&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,José Cisnero,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=cisner002jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Taylor Clarke,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=clarke000tay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Roansy Contreras,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Xzavion Curry,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=curry-000xza&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,John Curtiss,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=curtis008joh&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tucker Davidson,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Yerry De Los Santos,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=deloss000yer&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Alexis Díaz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=diaz--015ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Camilo Doval,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=doval-000cam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tommy Doyle,R,1,1,1,0,0,1,3,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=doyle-001tom&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Lucas Erceg,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=erceg-000luc&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Paolo Espino,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=espino001pao&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jeremiah Estrada,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=estrad000jer&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Buck Farmer,R,1,1,1,0,0,1,3,0,0,1,1,4,5,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=farmer001geo&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Caleb Ferguson,L,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=fergus000cal&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Kyle Finnegan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=finneg000kyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Chris Flexen,R,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=flexen000chr&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Dylan Floro,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=floro-001dyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Luis Frías,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=frias-000lui&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Shintaro Fujinami,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=fujina000shi&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Deivi García,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=garcia000dei&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Yimi García,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=garcia001yim&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Victor González,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gonzal007vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Michael Grove,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=grove-000mic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Javy Guerra,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=guerra000jav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Grant Hartwig,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hartwi000gra&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Ryan Helsley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=helsle000rya&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Sam Hentges,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hentge000sam&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Carlos Hernández,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hernan026car&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jeff Hoffman,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hoffma002jef&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Gavin Hollowell,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Clay Holmes,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=holmes002cla&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Adrian Houser,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=houser000adr&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Bryan Hudson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hudson001bry&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Kyle Hurt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hurt--000kyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jay Jackson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jackso001jay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Kenley Jansen,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jansen001ken&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Griffin Jax,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=jax---000gri&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Joe Kelly,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kelly-002joe&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Michael King,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=king--000mik&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tyler Kinley,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Matt Koch,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=koch--001mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Alex Lange,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lange-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Casey Lawrence,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lawren001cas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,José Leclerc,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Mark Leiter Jr.,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=leiter002mar&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Matthew Liberatore,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Jorge López,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lopez-006jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Easton Lucas,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lucas-000eas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Andrés Machado,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=machad002and&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Matt Manning,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mannin002mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Joe Mantiply,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mantip001jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Phil Maton,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=maton-000phi&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Mike Mayers,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mayers000mik&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Tim Mayza,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mayza-000tim&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,T.J. McFarland,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mcfarl001tj-&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Nick Mears,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mears-000nic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Víctor Mederos,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=medero000vic&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Mason Miller,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=miller002mas&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Shelby Miller,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,Alec Mills,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mills-000ale&year_min=2023&year_max=2023&seasons_type=forall
