Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Brandon Nimmo,L,Raisel Iglesias,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=iglesi000rai&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Raisel Iglesias,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=iglesi000rai&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Oliver Ortega,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=ortega000oli&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Oliver Ortega,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=ortega000oli&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Brady Singer,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Brady Singer,R,3,3,2,1,0,1,3,0,1,0.667,0.667,2,2.667,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Brady Singer,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Brady Singer,R,3,2,1,0,0,0,0,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Brady Singer,R,3,3,2,1,0,0,0,0,0,0.667,0.667,1,1.667,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Brady Singer,R,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,KCR,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Brady Singer,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Brady Singer,R,3,3,2,1,0,0,1,0,1,0.667,0.667,1,1.667,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Brady Singer,R,5,4,0,0,0,0,0,0,4,0,0.2,0,0.2,0,0,0,1,0,KCR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Brady Singer,R,3,3,2,0,0,0,0,0,1,0.667,0.667,0.667,1.333,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Brady Singer,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=singer000bra&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Shane McClanahan,L,6,5,0,0,0,0,0,1,2,0,0.167,0,0.167,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Shane McClanahan,L,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Shane McClanahan,L,3,2,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Shane McClanahan,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Shane McClanahan,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Taylor Rogers,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Taylor Rogers,L,3,3,1,1,0,0,1,0,0,0.333,0.333,0.667,1,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Taylor Rogers,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Taylor Rogers,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Taylor Rogers,L,4,3,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Taylor Rogers,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Taylor Rogers,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=rogers002tay&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Ron Marinaccio,R,3,3,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=marina000ron&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Ron Marinaccio,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=marina000ron&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Ron Marinaccio,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=marina000ron&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Ron Marinaccio,R,3,1,0,0,0,0,1,1,0,0,0.667,0,0.667,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=marina000ron&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Ron Marinaccio,R,2,2,2,1,0,0,2,0,0,1,1,1.5,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=marina000ron&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Justin Bruihl,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bruihl000jus&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Justin Bruihl,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=bruihl000jus&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Justin Bruihl,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=bruihl000jus&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Lance Lynn,R,5,4,0,0,0,0,0,0,1,0,0.2,0,0.2,0,0,0,1,0,STL,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Lance Lynn,R,3,2,1,0,0,0,0,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Lance Lynn,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Lance Lynn,R,6,6,1,1,0,0,0,0,2,0.167,0.167,0.333,0.5,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Lance Lynn,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Lance Lynn,R,3,2,1,0,0,0,2,0,0,0.5,0.667,0.5,1.167,0,0,0,1,0,STL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Lance Lynn,R,8,8,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,0,1,STL,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Lance Lynn,R,3,3,2,0,0,0,1,0,1,0.667,0.667,0.667,1.333,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Dylan Lee,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lee---001dyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Dylan Lee,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lee---001dyl&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Dylan Lee,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=lee---001dyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Matt Moore,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Matt Moore,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Matt Moore,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Matt Moore,L,2,2,2,2,0,0,1,0,0,1,1,2,3,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Matt Moore,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Matt Moore,L,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Matt Moore,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=moore-001mat&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Domingo Acevedo,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=aceved000dom&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Eduardo Rodríguez,L,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Eduardo Rodríguez,L,5,5,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Eduardo Rodríguez,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Eduardo Rodríguez,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Eduardo Rodríguez,L,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Eduardo Rodríguez,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Eduardo Rodríguez,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=rodrig006edu&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Sonny Gray,R,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Sonny Gray,R,6,5,1,0,0,0,0,1,2,0.2,0.333,0.2,0.533,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Sonny Gray,R,3,2,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Sonny Gray,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Sonny Gray,R,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Sonny Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Sonny Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gray--001son&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Stephen Nogosek,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=nogose000ste&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Stephen Nogosek,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=nogose000ste&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Stephen Nogosek,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=nogose000ste&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Stephen Nogosek,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=nogose000ste&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Domingo Tapia,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=tapia-001dom&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Domingo Tapia,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=tapia-001dom&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Domingo Tapia,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=tapia-001dom&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Domingo Tapia,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=tapia-001dom&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Tucker Davidson,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tucker Davidson,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Tucker Davidson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Tucker Davidson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Roansy Contreras,R,3,2,2,0,0,1,1,1,0,1,1,2.5,3.5,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Roansy Contreras,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Roansy Contreras,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,PIT,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Roansy Contreras,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Roansy Contreras,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Roansy Contreras,R,3,3,1,1,0,0,0,0,0,0.333,0.333,0.667,1,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Roansy Contreras,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Zach Pop,R,1,1,1,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=pop---000zac&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Tanner Houck,R,12,8,1,0,0,0,1,3,4,0.125,0.333,0.125,0.458,0,1,0,0,1,BOS,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=houck-000tan&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Tanner Houck,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=houck-000tan&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Tanner Houck,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=houck-000tan&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Tanner Houck,R,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=houck-000tan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tony Gonsolin,R,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Tony Gonsolin,R,3,1,1,1,0,0,0,2,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tony Gonsolin,R,5,5,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Tony Gonsolin,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Tony Gonsolin,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Tony Gonsolin,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Tony Gonsolin,R,2,2,1,0,0,1,1,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Tony Gonsolin,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,José Leclerc,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,José Leclerc,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,José Leclerc,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,José Leclerc,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,José Leclerc,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,José Leclerc,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,José Leclerc,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=lecler000jos&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Javy Guerra,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=guerra000jav&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Javy Guerra,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=guerra000jav&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Reed Garrett,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=garret000ree&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Reed Garrett,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=garret000ree&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Reed Garrett,R,1,1,1,1,0,0,2,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=garret000ree&year_min=2023&year_max=2023&seasons_type=forall
